"";"userID";"artistID";"weight";"TF"
"916";1542;65;184;TRUE
"917";390;295;1084;TRUE
"918";1917;793;3;TRUE
"919";1717;679;505;TRUE
"920";1590;55;9864;TRUE
"921";746;497;308;TRUE
"922";1442;850;440;TRUE
"923";1740;1400;455;TRUE
"924";1860;1372;441;FALSE
"925";2064;10132;17;FALSE
"926";1802;622;471;TRUE
"927";45;1439;205;TRUE
"928";85;808;96;FALSE
"929";1686;377;839;TRUE
"930";583;1853;591;TRUE
"931";300;1338;141;TRUE
"932";1556;10675;1692;TRUE
"933";691;58;615;TRUE
"934";228;212;17;TRUE
"935";1281;490;19;TRUE
"936";7;307;1162;TRUE
"937";1836;1183;4;TRUE
"938";1540;6054;352;TRUE
"939";444;6992;50;TRUE
"940";1983;531;47;TRUE
"941";657;972;208;TRUE
"942";1622;14378;327;TRUE
"943";1889;1413;256;FALSE
"944";451;292;691;TRUE
"945";1264;917;73;TRUE
"946";1672;208;114;FALSE
"947";782;10002;179;TRUE
"948";1686;1116;394;TRUE
"949";1693;484;2;TRUE
"950";21;794;215;TRUE
"951";812;956;331;FALSE
"952";903;2738;1418;TRUE
"953";1010;1892;3;TRUE
"954";1444;3398;397;TRUE
"955";268;1348;260;TRUE
"956";237;1179;98;TRUE
"957";746;1941;434;FALSE
"958";671;9180;85;TRUE
"959";1449;1426;77;TRUE
"960";134;3176;9399;TRUE
"961";479;486;1917;FALSE
"962";895;735;248;TRUE
"963";431;614;4364;FALSE
"964";669;486;269;FALSE
"965";560;718;68;FALSE
"966";1794;377;67;TRUE
"967";1221;13263;19;FALSE
"968";96;966;28;TRUE
"969";23;233;379;TRUE
"970";1991;603;100;TRUE
"971";735;220;88;TRUE
"972";1220;58;969;TRUE
"973";365;4248;23;TRUE
"974";1705;7663;428;TRUE
"975";1452;159;43;TRUE
"976";574;8194;178;FALSE
"977";18;734;197;TRUE
"978";444;6654;188;TRUE
"979";1966;1874;161;FALSE
"980";1080;1246;55;TRUE
"981";1621;15633;37;TRUE
"982";235;953;195;TRUE
"983";1874;17296;316;TRUE
"984";517;1717;240;TRUE
"985";986;11580;150;FALSE
"986";1917;3200;3;TRUE
"987";1663;479;1001;FALSE
"988";1545;5306;705;TRUE
"989";1097;12309;710;TRUE
"990";657;486;847;FALSE
"991";122;3017;14;FALSE
"992";1154;12744;462;FALSE
"993";1608;424;52;TRUE
"994";1357;8121;217;TRUE
"995";132;907;337;TRUE
"996";1267;1045;891;FALSE
"997";1873;331;99;TRUE
"998";1806;618;350;TRUE
"999";1253;543;554;TRUE
"1000";211;331;343;TRUE
"1001";386;726;204;TRUE
"1002";1234;187;388;TRUE
"1003";907;3458;111;TRUE
"1004";1966;3754;432;FALSE
"1005";776;227;190;TRUE
"1006";1181;10385;513;TRUE
"1007";1254;13505;324;TRUE
"1008";1856;2098;180;TRUE
"1009";281;5167;11;TRUE
"1010";747;9768;739;TRUE
"1011";1076;3171;83;FALSE
"1012";300;2797;117;TRUE
"1013";1081;12172;24;TRUE
"1014";1522;8678;1167;TRUE
"1015";1896;755;369;TRUE
"1016";271;325;1407;TRUE
"1017";1563;15332;7;TRUE
"1018";438;26;9;TRUE
"1019";1351;3404;29;TRUE
"1020";1589;2379;122;TRUE
"1021";1263;3173;1073;TRUE
"1022";1946;1772;379;TRUE
"1023";1655;2837;494;TRUE
"1024";1954;301;84;TRUE
"1025";716;2619;1338;TRUE
"1026";1594;234;400;TRUE
"1027";1761;15729;60;FALSE
"1028";1994;1804;74;TRUE
"1029";1353;1870;185;FALSE
"1030";642;1469;295;TRUE
"1031";273;5064;637;TRUE
"1032";804;306;1226;TRUE
"1033";453;7073;129;TRUE
"1034";565;3186;24;TRUE
"1035";1195;1964;7280;FALSE
"1036";843;4211;82;FALSE
"1037";1032;11885;31;FALSE
"1038";153;518;201;FALSE
"1039";1373;1244;833;TRUE
"1040";1833;4252;377;TRUE
"1041";2029;425;138;TRUE
"1042";719;9528;43;TRUE
"1043";697;53;365;TRUE
"1044";679;474;117;TRUE
"1045";726;1918;1;TRUE
"1046";1936;1776;364;TRUE
"1047";48;575;43;TRUE
"1048";821;10383;77;TRUE
"1049";1852;89;314;TRUE
"1050";1369;298;86;TRUE
"1051";1789;6217;2744;TRUE
"1052";1038;2936;329;TRUE
"1053";739;9699;5159;TRUE
"1054";623;8660;791;TRUE
"1055";730;7792;120;TRUE
"1056";1172;936;874;FALSE
"1057";773;9933;585;FALSE
"1058";2020;440;100;TRUE
"1059";1646;3488;394;TRUE
"1060";1383;227;2489;TRUE
"1061";563;8110;2367;TRUE
"1062";669;8364;487;TRUE
"1063";1618;15609;76;TRUE
"1064";529;1413;1724;FALSE
"1065";1094;2137;1286;TRUE
"1066";1461;681;129;TRUE
"1067";2030;18332;89;TRUE
"1068";1153;1703;928;TRUE
"1069";1372;89;172;TRUE
"1070";456;475;47;FALSE
"1071";1710;14169;270;TRUE
"1072";516;3244;715;TRUE
"1073";629;207;512;TRUE
"1074";361;309;182;TRUE
"1075";352;1459;48;TRUE
"1076";896;66;516;TRUE
"1077";617;1451;430;TRUE
"1078";288;982;263;TRUE
"1079";1135;89;114672;TRUE
"1080";1623;152;830;TRUE
"1081";1032;227;253;TRUE
"1082";418;1239;582;TRUE
"1083";559;969;27;TRUE
"1084";1131;300;133;FALSE
"1085";678;3741;119;TRUE
"1086";1124;689;3363;FALSE
"1087";488;51;165;TRUE
"1088";1710;420;106;TRUE
"1089";1310;13757;3;TRUE
"1090";469;856;224;FALSE
"1091";192;3999;1006;TRUE
"1092";2047;1713;212;TRUE
"1093";1726;1032;95;TRUE
"1094";1906;3741;146;TRUE
"1095";1199;2636;424;TRUE
"1096";1942;5152;2431;FALSE
"1097";1822;6391;24;TRUE
"1098";1808;294;426;TRUE
"1099";1762;294;670;TRUE
"1100";97;210;303;TRUE
"1101";652;8913;66;FALSE
"1102";617;543;320;TRUE
"1103";749;2025;558;TRUE
"1104";1053;386;90;TRUE
"1105";1883;3280;1128;FALSE
"1106";1813;544;1076;TRUE
"1107";358;4108;105;TRUE
"1108";1007;291;47;TRUE
"1109";1287;1281;37;TRUE
"1110";888;488;115;TRUE
"1111";1108;3417;108;TRUE
"1112";994;11637;107;TRUE
"1113";1728;863;209;FALSE
"1114";1339;1194;1973;TRUE
"1115";1471;67;392;TRUE
"1116";1443;868;110;TRUE
"1117";596;1001;1270;TRUE
"1118";1055;3928;77;FALSE
"1119";38;1248;12;FALSE
"1120";1495;7379;18;TRUE
"1121";1650;7375;914;TRUE
"1122";1426;14506;61;TRUE
"1123";744;701;121;FALSE
"1124";535;511;132;FALSE
"1125";1605;352;177;TRUE
"1126";30;1058;81;FALSE
"1127";897;10915;39;TRUE
"1128";957;1613;355;TRUE
"1129";170;923;1344;TRUE
"1130";1818;2027;2;TRUE
"1131";92;328;9;TRUE
"1132";981;492;170;TRUE
"1133";1286;441;454;TRUE
"1134";841;10544;31;FALSE
"1135";495;786;1251;TRUE
"1136";1863;1458;151;TRUE
"1137";1113;257;125;TRUE
"1138";532;2653;183;FALSE
"1139";1078;928;56;TRUE
"1140";399;330;180;FALSE
"1141";1669;1109;45;TRUE
"1142";1164;12829;253;TRUE
"1143";1406;14358;158;FALSE
"1144";2048;18409;11;TRUE
"1145";1103;2824;34;TRUE
"1146";108;28;675;TRUE
"1147";151;3393;54;TRUE
"1148";557;1707;251;TRUE
"1149";1414;1854;522;TRUE
"1150";1914;17568;316;TRUE
"1151";1109;306;179;TRUE
"1152";1447;14605;33;FALSE
"1153";1903;532;215;TRUE
"1154";1568;1034;406;TRUE
"1155";89;486;1337;FALSE
"1156";1130;225;95;TRUE
"1157";1093;718;75;FALSE
"1158";407;6586;15;TRUE
"1159";1980;217;55;TRUE
"1160";1496;1151;218;TRUE
"1161";931;1533;169;TRUE
"1162";1782;370;67;FALSE
"1163";94;1954;74;TRUE
"1164";1771;412;470;TRUE
"1165";825;2535;44;TRUE
"1166";1161;1910;798;TRUE
"1167";1964;2535;171;TRUE
"1168";650;405;257;TRUE
"1169";2078;1098;2252;TRUE
"1170";578;540;393;TRUE
"1171";1769;5149;57;TRUE
"1172";1899;302;270;TRUE
"1173";1589;518;121;FALSE
"1174";790;305;128;TRUE
"1175";233;228;87;FALSE
"1176";1929;1814;857;TRUE
"1177";1351;289;59;TRUE
"1178";734;9667;6574;TRUE
"1179";1902;3490;499;FALSE
"1180";1620;5318;260;TRUE
"1181";1233;2521;543;TRUE
"1182";910;543;3814;TRUE
"1183";91;2493;475;TRUE
"1184";175;1447;2413;TRUE
"1185";948;154;126;TRUE
"1186";351;693;455;TRUE
"1187";779;711;46;TRUE
"1188";1740;2605;1499;TRUE
"1189";971;6120;200;TRUE
"1190";485;7383;36;TRUE
"1191";715;5694;305;TRUE
"1192";1491;1409;431;TRUE
"1193";1883;13167;851;TRUE
"1194";1834;692;16;TRUE
"1195";195;4066;36;TRUE
"1196";1887;1468;105;TRUE
"1197";337;1528;33;TRUE
"1198";516;930;545;FALSE
"1199";1885;5805;77;TRUE
"1200";535;2020;175;TRUE
"1201";506;1400;83;TRUE
"1202";548;2375;58;FALSE
"1203";1792;1369;1142;TRUE
"1204";1498;3280;558;FALSE
"1205";1071;292;20436;TRUE
"1206";676;918;224;TRUE
"1207";1914;715;688;TRUE
"1208";1040;1195;186;TRUE
"1209";1234;289;712;TRUE
"1210";1046;1037;446;TRUE
"1211";1990;18061;35;TRUE
"1212";530;2534;22;TRUE
"1213";1778;234;383;TRUE
"1214";62;227;66;TRUE
"1215";659;354;1975;TRUE
"1216";1055;498;150;TRUE
"1217";824;1375;22;TRUE
"1218";1658;3200;220;TRUE
"1219";1103;75;41;TRUE
"1220";1452;5749;68;TRUE
"1221";1264;1110;74;TRUE
"1222";434;611;11;FALSE
"1223";1727;432;706;TRUE
"1224";254;4839;517;TRUE
"1225";51;1528;292;TRUE
"1226";1352;370;167;FALSE
"1227";1820;674;358;TRUE
"1228";652;8910;132;TRUE
"1229";1607;326;226;FALSE
"1230";248;701;149;FALSE
"1231";620;344;303;TRUE
"1232";137;3200;1014;TRUE
"1233";54;289;16391;TRUE
"1234";1658;3193;468;TRUE
"1235";362;3293;440;TRUE
"1236";1393;37;346;TRUE
"1237";1369;13458;34;TRUE
"1238";499;732;1;TRUE
"1239";949;2210;880;FALSE
"1240";142;3295;57;TRUE
"1241";27;971;102;FALSE
"1242";1290;13709;2;TRUE
"1243";815;4512;42;TRUE
"1244";1221;13246;26;TRUE
"1245";1124;972;848;TRUE
"1246";1316;227;244;TRUE
"1247";1858;227;114;TRUE
"1248";62;72;6918;TRUE
"1249";546;176;1460;TRUE
"1250";806;6540;192;TRUE
"1251";299;5446;123;TRUE
"1252";355;461;346;TRUE
"1253";1535;530;518;FALSE
"1254";1844;858;1797;TRUE
"1255";1559;1045;1157;FALSE
"1256";1309;1974;530;TRUE
"1257";2068;2934;417;FALSE
"1258";1923;3057;849;TRUE
"1259";632;3057;605;TRUE
"1260";1514;851;169;TRUE
"1261";1938;1632;2858;TRUE
"1262";326;481;139;TRUE
"1263";2014;72;421;TRUE
"1264";130;71;445;TRUE
"1265";405;6567;292;TRUE
"1266";1491;333;255;TRUE
"1267";1615;229;36;TRUE
"1268";403;3556;130;TRUE
"1269";1999;429;557;TRUE
"1270";1443;176;28;TRUE
"1271";898;332;221;TRUE
"1272";832;3940;117;TRUE
"1273";1942;1832;2372;FALSE
"1274";317;874;255;TRUE
"1275";77;547;136;TRUE
"1276";44;1425;115;TRUE
"1277";532;1041;200;TRUE
"1278";825;10428;40;TRUE
"1279";697;8513;416;TRUE
"1280";1585;56;1295;TRUE
"1281";1897;982;375;TRUE
"1282";1490;497;643;TRUE
"1283";1905;1095;157;TRUE
"1284";1126;808;227;FALSE
"1285";1852;1470;681;TRUE
"1286";1055;4750;52;FALSE
"1287";537;498;44;TRUE
"1288";677;289;332;TRUE
"1289";1195;1944;8167;TRUE
"1290";1191;859;87;TRUE
"1291";203;4182;37;TRUE
"1292";51;707;1231;TRUE
"1293";1429;1451;570;TRUE
"1294";1820;324;90;TRUE
"1295";2053;518;1417;FALSE
"1296";436;868;1021;TRUE
"1297";214;1412;90;TRUE
"1298";1093;503;116;TRUE
"1299";1890;17431;180;TRUE
"1300";1486;2531;80;FALSE
"1301";1774;1735;37;TRUE
"1302";1383;8676;300;TRUE
"1303";315;1398;703;TRUE
"1304";1892;16892;165;TRUE
"1305";225;4504;1124;TRUE
"1306";981;4118;179;FALSE
"1307";968;11463;370;FALSE
"1308";39;1266;66;TRUE
"1309";1868;157;23;TRUE
"1310";2064;697;19;TRUE
"1311";1286;863;405;FALSE
"1312";1042;89;605;TRUE
"1313";325;5706;262;TRUE
"1314";166;1957;90;TRUE
"1315";1223;992;957;TRUE
"1316";637;8772;55;TRUE
"1317";1435;2019;385;TRUE
"1318";481;532;270;TRUE
"1319";1900;227;320;TRUE
"1320";339;325;1563;TRUE
"1321";628;8706;78;FALSE
"1322";192;4004;85;FALSE
"1323";401;6536;96;TRUE
"1324";2013;962;224;TRUE
"1325";780;56;34;TRUE
"1326";1172;12928;353;TRUE
"1327";1834;6865;2;TRUE
"1328";1153;4442;801;TRUE
"1329";2031;328;1414;TRUE
"1330";462;859;387;TRUE
"1331";256;2988;499;TRUE
"1332";699;2624;358;TRUE
"1333";407;863;19;FALSE
"1334";2009;4704;152;TRUE
"1335";1688;1486;126;TRUE
"1336";227;4515;328;TRUE
"1337";1235;7096;264;TRUE
"1338";1017;641;831;FALSE
"1339";404;1046;53;TRUE
"1340";1851;1450;11;TRUE
"1341";886;714;100;TRUE
"1342";354;6005;3;TRUE
"1343";1225;69;69;FALSE
"1344";406;949;295;TRUE
"1345";120;548;16;FALSE
"1346";612;424;79;TRUE
"1347";2100;28;911;TRUE
"1348";2092;9545;223;TRUE
"1349";1245;1201;636;TRUE
"1350";1050;440;2526;TRUE
"1351";601;8441;540;TRUE
"1352";930;2548;664;TRUE
"1353";710;190;40;TRUE
"1354";667;349;471;TRUE
"1355";1030;805;607;TRUE
"1356";189;226;375;TRUE
"1357";65;805;74;TRUE
"1358";1734;482;1988;TRUE
"1359";2099;6336;314;TRUE
"1360";2071;257;69;TRUE
"1361";47;1458;1392;TRUE
"1362";2055;3432;148;FALSE
"1363";922;3290;162;TRUE
"1364";434;53;43;TRUE
"1365";34;397;394;TRUE
"1366";155;1206;3366;TRUE
"1367";1278;475;431;FALSE
"1368";1408;1130;1;TRUE
"1369";1891;489;19;FALSE
"1370";1140;196;160;TRUE
"1371";1511;300;4571;FALSE
"1372";1143;366;84;TRUE
"1373";519;198;1701;FALSE
"1374";1833;86;108;TRUE
"1375";898;89;625;TRUE
"1376";855;10657;989;TRUE
"1377";511;1412;13;TRUE
"1378";1996;18106;228;TRUE
"1379";1968;1778;97;TRUE
"1380";742;5150;174;TRUE
"1381";1809;4218;650;TRUE
"1382";216;4394;37;TRUE
"1383";412;1613;20;TRUE
"1384";500;748;1991;FALSE
"1385";15;611;404;FALSE
"1386";1214;6820;146;TRUE
"1387";1027;1596;592;TRUE
"1388";137;913;306;TRUE
"1389";312;5575;298;TRUE
"1390";1600;7301;428;FALSE
"1391";1989;13563;79;TRUE
"1392";1695;3026;71;TRUE
"1393";1128;486;1085;FALSE
"1394";274;5088;145;TRUE
"1395";1622;1896;253;TRUE
"1396";664;9131;339;FALSE
"1397";1303;416;824;TRUE
"1398";452;877;27;TRUE
"1399";822;4779;2693;TRUE
"1400";1256;13527;74;TRUE
"1401";1911;17536;955;TRUE
"1402";2057;2738;308;TRUE
"1403";385;498;23970;TRUE
"1404";537;464;222;TRUE
"1405";584;360;930;FALSE
"1406";849;229;1532;TRUE
"1407";790;481;224;TRUE
"1408";439;267;2265;TRUE
"1409";488;1512;129;FALSE
"1410";1770;5071;1597;TRUE
"1411";1258;203;44;TRUE
"1412";605;4384;492;TRUE
"1413";27;991;58;TRUE
"1414";2088;314;12;FALSE
"1415";150;301;60;TRUE
"1416";147;1684;902;TRUE
"1417";124;1061;270;TRUE
"1418";126;2277;278;TRUE
"1419";467;7239;148;TRUE
"1420";28;51;10;TRUE
"1421";1001;11718;306;FALSE
"1422";1825;1044;60;TRUE
"1423";1478;1034;11214;TRUE
"1424";920;816;316;TRUE
"1425";658;5154;228;TRUE
"1426";633;5454;46;TRUE
"1427";1037;4125;4;TRUE
"1428";1149;12678;9;TRUE
"1429";725;7124;199;FALSE
"1430";1781;735;42;TRUE
"1431";397;2;56;FALSE
"1432";708;1119;11;TRUE
"1433";822;1952;1052;TRUE
"1434";623;190;1332;TRUE
"1435";1153;12724;1389;TRUE
"1436";567;173;3277;TRUE
"1437";1623;1222;790;TRUE
"1438";980;5361;68;TRUE
"1439";1620;227;202;TRUE
"1440";1961;1602;1594;TRUE
"1441";1498;4144;455;TRUE
"1442";1616;704;127;TRUE
"1443";1848;17057;531;FALSE
"1444";488;436;231;TRUE
"1445";1443;1807;55;FALSE
"1446";1630;2544;265;TRUE
"1447";1061;581;192;TRUE
"1448";1799;317;261;TRUE
"1449";404;209;41;FALSE
"1450";1988;461;117;TRUE
"1451";1859;17162;2;TRUE
"1452";299;4828;112;TRUE
"1453";363;5784;450;TRUE
"1454";1138;12581;502;TRUE
"1455";818;230;636;TRUE
"1456";369;5439;206;TRUE
"1457";693;4704;160;TRUE
"1458";367;813;286;TRUE
"1459";1042;3739;88;FALSE
"1460";863;1048;124;TRUE
"1461";351;1183;187;TRUE
"1462";1311;157;116;TRUE
"1463";1333;227;1013;TRUE
"1464";708;9455;2;TRUE
"1465";718;3693;479;TRUE
"1466";1627;841;329;TRUE
"1467";508;7561;48;TRUE
"1468";1074;187;144;TRUE
"1469";1110;3940;197;TRUE
"1470";1393;5715;495;TRUE
"1471";763;371;287;FALSE
"1472";10;449;177;TRUE
"1473";349;1983;379;TRUE
"1474";1352;7650;63;TRUE
"1475";1174;3471;449;TRUE
"1476";746;9762;406;FALSE
"1477";741;4218;370;TRUE
"1478";335;316;578;TRUE
"1479";980;11522;109;TRUE
"1480";627;959;561;TRUE
"1481";2086;1101;151;TRUE
"1482";549;7930;658;TRUE
"1483";202;843;87;TRUE
"1484";492;167;230;TRUE
"1485";607;841;615;TRUE
"1486";210;4308;101;TRUE
"1487";770;1449;265;TRUE
"1488";949;8684;1033;TRUE
"1489";182;3876;299;TRUE
"1490";1388;1673;17;TRUE
"1491";1683;4818;494;TRUE
"1492";1566;2137;220;TRUE
"1493";543;233;1919;TRUE
"1494";256;301;561;TRUE
"1495";765;3685;517;TRUE
"1496";10;435;367;TRUE
"1497";1874;4586;170;TRUE
"1498";427;3616;953;TRUE
"1499";743;2498;1984;TRUE
"1500";2027;311;514;TRUE
"1501";904;486;136;FALSE
"1502";435;755;781;TRUE
"1503";133;295;115;TRUE
"1504";236;4619;413;TRUE
"1505";1171;8409;76;TRUE
"1506";1079;9747;655;TRUE
"1507";1296;1541;69;TRUE
"1508";1757;89;1910;TRUE
"1509";361;305;432;TRUE
"1510";1185;8141;340;TRUE
"1511";271;913;755;TRUE
"1512";1003;157;399;TRUE
"1513";1309;1778;809;TRUE
"1514";1662;1122;168;TRUE
"1515";980;11527;96;TRUE
"1516";1937;6534;1185;TRUE
"1517";1664;157;115;TRUE
"1518";1789;7667;888;TRUE
"1519";613;8590;17;TRUE
"1520";692;9297;594;TRUE
"1521";788;3302;110;TRUE
"1522";1064;959;49;TRUE
"1523";550;7941;201;TRUE
"1524";2022;89;748;TRUE
"1525";732;333;6232;TRUE
"1526";1111;1100;6866;TRUE
"1527";1547;10839;525;TRUE
"1528";1644;1079;8;TRUE
"1529";665;511;588;FALSE
"1530";353;1936;3;TRUE
"1531";1225;1061;17;TRUE
"1532";695;9334;39;TRUE
"1533";1790;689;148;FALSE
"1534";125;3071;75;TRUE
"1535";438;245;3;FALSE
"1536";1493;3798;125;TRUE
"1537";1760;1179;482;TRUE
"1538";1164;1065;371;TRUE
"1539";46;464;3052;TRUE
"1540";1819;1427;26;TRUE
"1541";514;288;1036;TRUE
"1542";1491;689;177;FALSE
"1543";702;289;1137;TRUE
"1544";1453;314;473;FALSE
"1545";1393;14287;501;FALSE
"1546";2004;6247;146;FALSE
"1547";1107;507;4228;TRUE
"1548";1608;333;63;TRUE
"1549";1994;13716;139;TRUE
"1550";1069;55;5070;TRUE
"1551";1768;5763;147;TRUE
"1552";639;5072;156;TRUE
"1553";735;512;188;TRUE
"1554";526;3670;17;TRUE
"1555";780;378;61;FALSE
"1556";940;2614;549;TRUE
"1557";1955;210;41;TRUE
"1558";514;300;895;FALSE
"1559";917;1513;1531;TRUE
"1560";684;257;1269;TRUE
"1561";72;71;23;TRUE
"1562";1766;1051;155;TRUE
"1563";302;704;3375;TRUE
"1564";1259;1927;653;TRUE
"1565";689;486;18;FALSE
"1566";1996;475;139;FALSE
"1567";1357;14087;142;TRUE
"1568";1238;13391;197;TRUE
"1569";1064;8340;9;TRUE
"1570";150;344;82;TRUE
"1571";1999;504;1012;TRUE
"1572";226;318;133;TRUE
"1573";1791;4566;803;FALSE
"1574";726;2097;38;TRUE
"1575";1050;748;1788;FALSE
"1576";1402;2469;65;FALSE
"1577";1138;6730;1220;TRUE
"1578";163;3588;489;FALSE
"1579";786;526;243;TRUE
"1580";497;528;60;TRUE
"1581";1589;2586;152;FALSE
"1582";286;4817;97;TRUE
"1583";751;481;57;TRUE
"1584";145;1047;347;TRUE
"1585";1900;159;286;TRUE
"1586";360;6098;22;TRUE
"1587";715;15;198;FALSE
"1588";823;10408;695;TRUE
"1589";665;436;178;TRUE
"1590";1029;9321;183;TRUE
"1591";1891;17460;21;TRUE
"1592";396;734;580;TRUE
"1593";489;4251;59;TRUE
"1594";1222;292;830;TRUE
"1595";163;2442;432;FALSE
"1596";573;301;66;TRUE
"1597";201;962;124;TRUE
"1598";2083;72;16;TRUE
"1599";726;295;5;TRUE
"1600";1505;153;4964;FALSE
"1601";1472;1375;102;TRUE
"1602";460;5073;179;TRUE
"1603";172;1804;273;TRUE
"1604";366;154;4853;TRUE
"1605";1057;1244;139;TRUE
"1606";954;67;148;TRUE
"1607";2069;2785;142;TRUE
"1608";64;1394;248;TRUE
"1609";299;421;266;TRUE
"1610";714;9256;98;TRUE
"1611";1828;1246;776;TRUE
"1612";1882;266;138;TRUE
"1613";289;5253;348;TRUE
"1614";1956;1001;1462;TRUE
"1615";705;498;1056;TRUE
"1616";185;59;73;FALSE
"1617";1229;972;888;TRUE
"1618";231;332;85;TRUE
"1619";999;234;128;TRUE
"1620";1401;5073;215;TRUE
"1621";1441;969;209;TRUE
"1622";446;1713;10597;TRUE
"1623";30;455;105;TRUE
"1624";1315;13797;6;FALSE
"1625";325;2691;225;TRUE
"1626";720;162;32;TRUE
"1627";1179;2080;89;TRUE
"1628";291;300;143;FALSE
"1629";1694;16080;698;TRUE
"1630";1992;433;1922;TRUE
"1631";1906;187;112;TRUE
"1632";267;191;420;FALSE
"1633";1459;14649;91;TRUE
"1634";1947;233;170;TRUE
"1635";952;3741;61;TRUE
"1636";702;9371;465;FALSE
"1637";1351;1034;28;TRUE
"1638";161;63;1059;TRUE
"1639";1097;5032;688;TRUE
"1640";1037;2893;3;TRUE
"1641";432;497;195;TRUE
"1642";452;7069;20;TRUE
"1643";1805;1957;243;TRUE
"1644";1386;378;119;FALSE
"1645";80;816;1375;TRUE
"1646";1065;157;17;TRUE
"1647";461;52;18;TRUE
"1648";1788;523;483;TRUE
"1649";1998;511;6718;FALSE
"1650";559;959;52;TRUE
"1651";1760;85;106;FALSE
"1652";1646;2521;411;TRUE
"1653";1050;629;771;TRUE
"1654";1909;325;486;TRUE
"1655";846;2026;2233;FALSE
"1656";131;3150;108;FALSE
"1657";1229;72;288;TRUE
"1658";2024;154;25;TRUE
"1659";604;592;1281;TRUE
"1660";63;190;172;TRUE
"1661";1481;412;1436;TRUE
"1662";126;537;94;TRUE
"1663";1513;4802;570;TRUE
"1664";1222;257;821;TRUE
"1665";656;3921;22;TRUE
"1666";46;302;284;TRUE
"1667";2086;1191;352;TRUE
"1668";2006;5028;1479;TRUE
"1669";723;302;51;TRUE
"1670";1187;2289;201;FALSE
"1671";419;1596;8;TRUE
"1672";1852;1414;197;TRUE
"1673";1325;1703;305;TRUE
"1674";1696;2797;18;TRUE
"1675";1507;6626;14;TRUE
"1676";1135;1034;120;TRUE
"1677";1939;5605;236;FALSE
"1678";2070;1455;137;TRUE
"1679";391;191;235;FALSE
"1680";1094;1375;749;TRUE
"1681";455;515;1822;TRUE
"1682";699;861;245;TRUE
"1683";767;9891;143;TRUE
"1684";823;3341;856;TRUE
"1685";969;714;374;TRUE
"1686";29;1046;23;TRUE
"1687";5;206;265;TRUE
"1688";1244;13429;170;TRUE
"1689";709;176;69;TRUE
"1690";218;4427;55;FALSE
"1691";1962;59;623;FALSE
"1692";467;7223;174;FALSE
"1693";1388;5149;37;TRUE
"1694";629;2364;422;TRUE
"1695";1709;572;724;FALSE
"1696";71;2011;90;TRUE
"1697";551;1189;247;TRUE
"1698";1768;797;392;TRUE
"1699";1197;9299;156;TRUE
"1700";1701;227;67;TRUE
"1701";1655;952;427;TRUE
"1702";151;3382;92;TRUE
"1703";637;630;32;TRUE
"1704";97;2572;2697;TRUE
"1705";2088;300;9;FALSE
"1706";3;119;142;TRUE
"1707";306;3683;96;FALSE
"1708";1831;14271;460;TRUE
"1709";347;488;317;TRUE
"1710";733;683;148;TRUE
"1711";1329;2524;385;FALSE
"1712";1194;67;505;TRUE
"1713";228;609;18;TRUE
"1714";63;1817;56;FALSE
"1715";139;1379;97;TRUE
"1716";1648;15828;10;TRUE
"1717";810;10281;14;TRUE
"1718";457;6284;421;TRUE
"1719";1959;17891;203;TRUE
"1720";933;199;785;TRUE
"1721";2093;1415;241;FALSE
"1722";2044;18373;58;TRUE
"1723";646;191;95;FALSE
"1724";1163;998;3;TRUE
"1725";284;1098;4;TRUE
"1726";116;2921;253;TRUE
"1727";764;4620;1258;TRUE
"1728";1959;681;1114;TRUE
"1729";270;969;1;TRUE
"1730";318;5629;207;TRUE
"1731";1958;2531;39;FALSE
"1732";1555;294;1038;TRUE
"1733";1546;89;180;TRUE
"1734";1981;1378;140;TRUE
"1735";1829;1034;996;TRUE
"1736";2037;310;193;TRUE
"1737";441;6921;65;FALSE
"1738";1788;1428;217;TRUE
"1739";1761;10918;54;TRUE
"1740";1007;11775;66;TRUE
"1741";758;1242;570;FALSE
"1742";812;1249;436;TRUE
"1743";1962;203;611;TRUE
"1744";1688;2988;95;TRUE
"1745";1963;412;209;TRUE
"1746";1847;16449;5;TRUE
"1747";692;157;6615;TRUE
"1748";941;228;1086;FALSE
"1749";1581;1470;897;TRUE
"1750";1644;732;14;TRUE
"1751";1475;5038;43;TRUE
"1752";1782;234;84;TRUE
"1753";618;418;183;TRUE
"1754";794;10078;32;TRUE
"1755";1844;65;188;TRUE
"1756";1402;436;634;TRUE
"1757";794;7;99;TRUE
"1758";836;6317;23;TRUE
"1759";58;318;7;TRUE
"1760";2031;704;10759;TRUE
"1761";1958;441;76;TRUE
"1762";557;3556;288;TRUE
"1763";2015;174;1507;TRUE
"1764";788;517;92;TRUE
"1765";1949;3371;508;FALSE
"1766";733;5313;147;TRUE
"1767";1289;1418;302;TRUE
"1768";305;327;163;TRUE
"1769";386;4125;162;TRUE
"1770";1056;289;1254;TRUE
"1771";968;11465;301;TRUE
"1772";674;413;1622;TRUE
"1773";1911;428;667;TRUE
"1774";1871;184;27;TRUE
"1775";916;11007;1719;FALSE
"1776";1912;475;1540;FALSE
"1777";1111;12384;7423;TRUE
"1778";258;681;13;TRUE
"1779";1130;190;212;TRUE
"1780";1319;1512;152;FALSE
"1781";1632;290;415;TRUE
"1782";174;728;350;TRUE
"1783";320;697;394;TRUE
